metric,value
dataset_path,beta5.0_n3.0_noise0.05_seed0
beta_true,5.000000
n_true,3.000000
beta_estimated,6.938460
n_estimated,3.811971
beta_abs_error,1.938460
n_abs_error,0.811971
beta_rel_error,0.387692
n_rel_error,0.270657
parameter_rel_error,0.329174
state_rmse,0.154788
observation_stride,1
observation_count,1000
observed_components,"0,1,2"
train_iterations,2000
random_seed,0
