metric,value
dataset_path,beta5.0_n3.0_noise0.05_seed0
beta_true,5.000000
n_true,3.000000
beta_estimated,4.938823
n_estimated,2.841866
beta_abs_error,0.061177
n_abs_error,0.158134
beta_rel_error,0.012235
n_rel_error,0.052711
parameter_rel_error,0.032473
state_rmse,0.027428
observation_stride,1
observation_count,1000
observed_components,"0,1,2"
train_iterations,2000
random_seed,0
